yahoo_player_id,yahoo_name,team_abbr,mlb_person_id,mlb_name,mlb_pos,notes
7541,Juan Carlos Oviedo,N/A,434663,Juan Carlos Oviedo,P,sfbb_playeridmap
7547,Ervin Santana,N/A,429722,Ervin Santana,P,sfbb_playeridmap
7551,Brayan Pena,N/A,430910,Brayan Pena,C,sfbb_playeridmap
7552,Wandy Rodriguez,N/A,434643,Wandy Rodriguez,P,sfbb_playeridmap
7553,Joel Peralta,N/A,407908,Joel Peralta,P,sfbb_playeridmap
7558,Kelly Johnson,N/A,430637,Kelly Johnson,2B,sfbb_playeridmap
7560,Stephen Drew,N/A,452220,Stephen Drew,SS,sfbb_playeridmap
7562,Michael Morse,N/A,434604,Michael Morse,1B,sfbb_playeridmap
7564,Ryan Doumit,N/A,425491,Ryan Doumit,OF,sfbb_playeridmap
7567,Skip Schumaker,N/A,435401,Skip Schumaker,OF,sfbb_playeridmap
7569,Brian McCann,ATL,435263,Brian McCann,C,sfbb_playeridmap
7571,C.J. Wilson,N/A,450351,C.J. Wilson,P,sfbb_playeridmap
7572,J.P. Howell,N/A,434442,J.P. Howell,P,sfbb_playeridmap
7574,Blaine Boyer,N/A,430641,Blaine Boyer,P,sfbb_playeridmap
7578,Rich Hill,BOS,448179,Rich Hill,P,sfbb_playeridmap
7589,Chris Resop,N/A,434592,Chris Resop,P,sfbb_playeridmap
7590,Justin Verlander,DET,434378,Justin Verlander,P,sfbb_playeridmap
7594,Jeff Francoeur,N/A,425796,Jeff Francoeur,OF,sfbb_playeridmap
7595,Melky Cabrera,NYM,466320,Melky Cabrera,OF,sfbb_playeridmap
7598,Ryan Spilborghs,N/A,448676,Ryan Spilborghs,OF,sfbb_playeridmap
7599,Jason Vargas,PHI,450306,Jason Vargas,P,sfbb_playeridmap
7603,Roberto Hernandez,N/A,433584,Fausto Carmona,P,sfbb_playeridmap
7604,Clay Hensley,N/A,454535,Clay Hensley,P,sfbb_playeridmap
7610,Craig Breslow,N/A,444520,Craig Breslow,P,sfbb_playeridmap
7613,Jonathan Broxton,N/A,455009,Jonathan Broxton,P,sfbb_playeridmap
7614,Jonathan Papelbon,N/A,449097,Jonathan Papelbon,P,sfbb_playeridmap
7615,Omar Quintanilla,N/A,435560,Omar Quintanilla,SS,sfbb_playeridmap
7621,Joe Saunders,N/A,434578,Joe Saunders,P,sfbb_playeridmap
7622,Scott Feldman,N/A,444857,Scott Feldman,P,sfbb_playeridmap
7623,Mike Jacobs,N/A,408312,Mike Jacobs,1B,sfbb_playeridmap
7627,Ryan Zimmerman,N/A,475582,Ryan Zimmerman,1B,sfbb_playeridmap
7628,Russell Martin,LAD,431145,Russell Martin,C,sfbb_playeridmap
7631,Dustin Pedroia,BOS,456030,Dustin Pedroia,2B,sfbb_playeridmap
7634,Billy Butler,N/A,456714,Billy Butler,1B,sfbb_playeridmap
7635,Daric Barton,N/A,435558,Daric Barton,1B,sfbb_playeridmap
7636,Paul Maholm,N/A,430904,Paul Maholm,P,sfbb_playeridmap
7639,Edinson Volquez,TEX,450172,Edinson Volquez,P,sfbb_playeridmap
7644,Franklin Gutierrez,N/A,429711,Franklin Gutierrez,OF,sfbb_playeridmap
7648,Robert Andino,N/A,435180,Robert Andino,2B,sfbb_playeridmap
7649,Hong-Chih Kuo,N/A,425539,Hong-Chih Kuo,P,sfbb_playeridmap
7661,Shaun Marcum,N/A,451788,Shaun Marcum,P,sfbb_playeridmap
7662,Geovany Soto,N/A,434567,Geovany Soto,C,sfbb_playeridmap
7665,Chris Denorfia,N/A,456121,Chris Denorfia,OF,sfbb_playeridmap
7669,Josh Johnson,N/A,435178,Josh Johnson,P,sfbb_playeridmap
7670,Ryan Theriot,N/A,444135,Ryan Theriot,2B,sfbb_playeridmap
7678,Tom Gorzelanny,N/A,452733,Tom Gorzelanny,P,sfbb_playeridmap
7679,Matt Capps,ATL,448165,Matt Capps,P,sfbb_playeridmap
7681,Nelson Cruz,SD,443558,Nelson Cruz,DH,sfbb_playeridmap
7684,Cameron Maybin,N/A,457727,Cameron Maybin,OF,sfbb_playeridmap
7692,Dan Uggla,N/A,462564,Dan Uggla,2B,sfbb_playeridmap
7693,Jason Pridie,N/A,445095,Jason Pridie,OF,sfbb_playeridmap
7699,Yusmeiro Petit,N/A,433589,Yusmeiro Petit,P,sfbb_playeridmap
7701,Anibal Sanchez,N/A,434671,Anibal Sanchez,P,sfbb_playeridmap
7704,Felix Pie,N/A,429712,Felix Pie,OF,sfbb_playeridmap
7705,Chad Billingsley,N/A,451532,Chad Billingsley,P,sfbb_playeridmap
7706,Lastings Milledge,N/A,451186,Lastings Milledge,OF,sfbb_playeridmap
7707,Nick Markakis,N/A,455976,Nick Markakis,OF,sfbb_playeridmap
7708,Jered Weaver,SD,450308,Jered Weaver,P,sfbb_playeridmap
7709,Jason Hammel,TEX,434628,Jason Hammel,P,sfbb_playeridmap
7710,Andre Ethier,N/A,444843,Andre Ethier,OF,sfbb_playeridmap
7711,Glen Perkins,N/A,450282,Glen Perkins,P,sfbb_playeridmap
7715,Boone Logan,N/A,457429,Boone Logan,P,sfbb_playeridmap
7717,Angel Pagan,N/A,434636,Angel Pagan,OF,sfbb_playeridmap
7718,Sean Marshall,N/A,445156,Sean Marshall,P,sfbb_playeridmap
7720,Ricky Nolasco,KC,445060,Ricky Nolasco,P,sfbb_playeridmap
7725,James Loney,N/A,425766,James Loney,1B,sfbb_playeridmap
7726,Takashi Saito,N/A,493416,Takashi Saito,P,sfbb_playeridmap
7728,Peter Moylan,N/A,493247,Peter Moylan,P,sfbb_playeridmap
7730,Ramon Ramirez,N/A,430673,Ramon Ramirez,P,sfbb_playeridmap
7734,Travis Ishikawa,N/A,448170,Travis Ishikawa,1B,sfbb_playeridmap
7737,Martin Prado,MIA,445988,Martin Prado,3B,sfbb_playeridmap
7738,Chris Young,N/A,455759,Chris Young,OF,sfbb_playeridmap
7743,Brian Wilson,N/A,451216,Brian Wilson,P,sfbb_playeridmap
7744,Erick Aybar,SD,430947,Erick Aybar,SS,sfbb_playeridmap
7746,Howie Kendrick,WAS,435062,Howard Kendrick,DH,sfbb_playeridmap
7748,Casey Janssen,N/A,445163,Casey Janssen,P,sfbb_playeridmap
7749,Kevin Frandsen,N/A,435623,Kevin Frandsen,OF,sfbb_playeridmap
7754,Mike Napoli,N/A,435063,Mike Napoli,1B,sfbb_playeridmap
7757,Carlos Ruiz,N/A,434563,Carlos Ruiz,C,sfbb_playeridmap
7772,Carlos Villanueva,N/A,453646,Carlos Villanueva,P,sfbb_playeridmap
7774,Jack Hannahan,N/A,435219,Jack Hannahan,1B,sfbb_playeridmap
7777,Jonathan Sanchez,N/A,456043,Jonathan Sanchez,P,sfbb_playeridmap
7779,James Shields,N/A,448306,James Shields,P,sfbb_playeridmap
7780,Matt Kemp,MIA,461314,Matt Kemp,DH,sfbb_playeridmap
7782,David Pauley,N/A,456102,David Pauley,P,sfbb_playeridmap
7789,Carlos Marmol,N/A,461791,Carlos Marmol,P,sfbb_playeridmap
7790,Jon Lester,N/A,452657,Jon Lester,P,sfbb_playeridmap
7792,Pat Neshek,PHI,450212,Pat Neshek,P,sfbb_playeridmap
7799,Jose Veras,N/A,407842,Jose Veras,P,sfbb_playeridmap
7801,Edward Mujica,N/A,465629,Edward Mujica,P,sfbb_playeridmap
7805,Nick Masset,ATL,434665,Nick Masset,P,sfbb_playeridmap
7806,Josh Kinney,N/A,448337,Josh Kinney,P,sfbb_playeridmap
7807,Mike Pelfrey,N/A,460059,Mike Pelfrey,P,sfbb_playeridmap
7808,John Danks,N/A,433579,John Danks,P,sfbb_playeridmap
7810,Mark Lowe,N/A,450275,Mark Lowe,P,sfbb_playeridmap
7812,Adam Jones,N/A,430945,Adam Jones,OF,sfbb_playeridmap
7814,Tony Gwynn Jr.,N/A,448242,Tony Gwynn,OF,sfbb_playeridmap
7820,Matt Albers,MIL,458006,Matt Albers,P,sfbb_playeridmap
7823,Matt Garza,N/A,490063,Matt Garza,P,sfbb_playeridmap
7825,Jim Johnson,N/A,462382,Jim Johnson,P,sfbb_playeridmap
7826,Ryan Roberts,N/A,440251,Ryan Roberts,3B,sfbb_playeridmap
7828,Michael Bourn,N/A,456422,Michael Bourn,OF,sfbb_playeridmap
7829,Ben Zobrist,CHC,450314,Ben Zobrist,2B,sfbb_playeridmap
7832,Alberto Callaspo,N/A,430948,Alberto Callaspo,3B,sfbb_playeridmap
7835,Rajai Davis,NYM,434658,Rajai Davis,OF,sfbb_playeridmap
7837,Eric O'Flaherty,N/A,447714,Eric O'Flaherty,P,sfbb_playeridmap
7840,Jeff Karstens,N/A,444371,Jeff Karstens,P,sfbb_playeridmap
7845,Chris Iannetta,N/A,455104,Chris Iannetta,C,sfbb_playeridmap
7847,Andrew Miller,N/A,453192,Andrew Miller,P,sfbb_playeridmap
7850,Troy Tulowitzki,NYY,453064,Troy Tulowitzki,SS,sfbb_playeridmap
7854,Fred Lewis,N/A,430930,Fred Lewis,OF,sfbb_playeridmap
7855,Alexi Casilla,N/A,458210,Alexi Casilla,2B,sfbb_playeridmap
7857,Chris Stewart,ARI,455755,Chris Stewart,C,sfbb_playeridmap
7858,Ryan Sweeney,N/A,435220,Ryan Sweeney,OF,sfbb_playeridmap
7859,Adam Lind,N/A,452252,Adam Lind,OF,sfbb_playeridmap
7862,David Murphy,N/A,461815,David Murphy,OF,sfbb_playeridmap
7864,Kevin Kouzmanoff,N/A,450260,Kevin Kouzmanoff,3B,sfbb_playeridmap
7865,Miguel Montero,N/A,471083,Miguel Montero,C,sfbb_playeridmap
7867,Scott Moore,N/A,445599,Scott Moore,3B,sfbb_playeridmap
7869,Eric Stults,N/A,445590,Eric Stults,P,sfbb_playeridmap
7873,Philip Humber,N/A,458950,Philip Humber,P,sfbb_playeridmap
7880,Joaquin Arias,N/A,435078,Joaquin Arias,SS,sfbb_playeridmap
7882,Juan Perez,N/A,448722,Juan Perez,OF,sfbb_playeridmap
7894,Hector Gimenez,N/A,430591,Hector Gimenez,C,sfbb_playeridmap
7899,Mitch Maier,N/A,430574,Mitch Maier,OF,sfbb_playeridmap
7900,Ubaldo Jimenez,COL,434622,Ubaldo Jimenez,P,sfbb_playeridmap
7906,Daisuke Matsuzaka,N/A,493137,Daisuke Matsuzaka,P,sfbb_playeridmap
7907,Alex Gordon,KC,460086,Alex Gordon,OF,sfbb_playeridmap
7908,Aki Iwamura,N/A,493127,Akinori Iwamura,2B,sfbb_playeridmap
7912,Jacoby Ellsbury,NYY,453056,Jacoby Ellsbury,OF,sfbb_playeridmap
7913,Phil Hughes,N/A,461833,Phil Hughes,P,sfbb_playeridmap
7914,Evan Longoria,ARI,446334,Evan Longoria,3B,sfbb_playeridmap
7915,Jeff Niemann,N/A,435298,Jeff Niemann,P,sfbb_playeridmap
7918,Trevor Crowe,N/A,460067,Trevor Crowe,OF,sfbb_playeridmap
7919,Luke Hochevar,N/A,460024,Luke Hochevar,P,sfbb_playeridmap
7921,Brandon Wood,N/A,457420,Brandon Wood,3B,sfbb_playeridmap
7923,Jeff Clement,N/A,459943,Jeff Clement,1B,sfbb_playeridmap
7926,Yovani Gallardo,N/A,451596,Yovani Gallardo,P,sfbb_playeridmap
7934,Carlos Gonzalez,CHC,471865,Carlos Gonzalez,OF,sfbb_playeridmap
7936,Micah Owings,N/A,452249,Micah Owings,P,sfbb_playeridmap
7937,Gregor Blanco,SF,453923,Gregor Blanco,OF,sfbb_playeridmap
7938,Yunel Escobar,N/A,488862,Yunel Escobar,3B,sfbb_playeridmap
7939,Jarrod Saltalamacchia,N/A,457454,Jarrod Saltalamacchia,C,sfbb_playeridmap
7941,George Kottaras,N/A,435459,George Kottaras,C,sfbb_playeridmap
7944,Homer Bailey,ATH,456701,Homer Bailey,P,sfbb_playeridmap
7946,Joey Votto,CIN,458015,Joey Votto,1B,sfbb_playeridmap
7947,Asdrubal Cabrera,CIN,452678,Asdrubal Cabrera,3B,sfbb_playeridmap
7948,Ben Francisco,N/A,450204,Ben Francisco,OF,sfbb_playeridmap
7949,Tony Sipp,N/A,448609,Tony Sipp,P,sfbb_playeridmap
7951,Franklin Morales,TOR,462985,Franklin Morales,P,sfbb_playeridmap
7958,Matt Lindstrom,N/A,434637,Matt Lindstrom,P,sfbb_playeridmap
7962,Troy Patton,N/A,461856,Troy Patton,P,sfbb_playeridmap
7963,Hunter Pence,TEX,452254,Hunter Pence,OF,sfbb_playeridmap
7964,Joakim Soria,ARI,465657,Joakim Soria,P,sfbb_playeridmap
7965,Scott Elbert,N/A,455092,Scott Elbert,P,sfbb_playeridmap
7968,Kevin Slowey,N/A,458713,Kevin Slowey,P,sfbb_playeridmap
7970,Tyler Clippard,WAS,461325,Tyler Clippard,P,sfbb_playeridmap
7975,Alfredo Simon,N/A,430580,Alfredo Simon,P,sfbb_playeridmap
7977,Andrew McCutchen,TEX,457705,Andrew McCutchen,DH,sfbb_playeridmap
7979,Bryan LaHair,N/A,445933,Bryan LaHair,1B,sfbb_playeridmap
7981,Tim Lincecum,N/A,453311,Tim Lincecum,P,sfbb_playeridmap
7983,Reid Brignac,N/A,458582,Reid Brignac,3B,sfbb_playeridmap
7985,Mitch Talbot,CLE,452676,Mitch Talbot,P,sfbb_playeridmap
7990,Jesus Flores,N/A,435520,Jesus Flores,C,sfbb_playeridmap
7991,Joel Hanrahan,N/A,430629,Joel Hanrahan,P,sfbb_playeridmap
7993,Ian Stewart,N/A,456655,Ian Stewart,3B,sfbb_playeridmap
7996,Alejandro De Aza,N/A,457477,Alejandro De Aza,OF,sfbb_playeridmap
7997,Joe Smith,MIN,501925,Joe Smith,P,sfbb_playeridmap
7998,Don Kelly,N/A,430603,Don Kelly,1B,sfbb_playeridmap
8001,Jared Burton,N/A,454537,Jared Burton,P,sfbb_playeridmap
8002,Brandon Morrow,LAD,453344,Brandon Morrow,P,sfbb_playeridmap
8006,Rick van den Hurk,N/A,462995,Rick VandenHurk,P,sfbb_playeridmap
8014,Dallas Braden,N/A,460284,Dallas Braden,P,sfbb_playeridmap
8023,Carlos Gomez,N/A,460576,Carlos Gomez,OF,sfbb_playeridmap
8024,Garrett Jones,N/A,434540,Garrett Jones,OF,sfbb_playeridmap
8030,Mark Reynolds,COL,448602,Mark Reynolds,1B,sfbb_playeridmap
8033,Tony Abreu,N/A,473234,Tony Abreu,2B,sfbb_playeridmap
8034,Ryan Braun,MIL,460075,Ryan Braun,OF,sfbb_playeridmap
8042,Brendan Ryan,N/A,453895,Brendan Ryan,SS,sfbb_playeridmap
8052,Kurt Suzuki,N/A,435559,Kurt Suzuki,C,sfbb_playeridmap
8053,Kyle Kendrick,N/A,452718,Kyle Kendrick,P,sfbb_playeridmap
8054,Nate Schierholtz,N/A,435625,Nate Schierholtz,OF,sfbb_playeridmap
8056,Clay Rapada,N/A,449060,Clay Rapada,P,sfbb_playeridmap
8057,Chase Headley,N/A,452104,Chase Headley,3B,sfbb_playeridmap
8061,J.A. Happ,N/A,457918,J.A. Happ,P,sfbb_playeridmap
8066,Luis Hernandez,N/A,434682,Luis Hernandez,SS,sfbb_playeridmap
8069,Manny Parra,N/A,448159,Manny Parra,P,sfbb_playeridmap
8072,Shelley Duncan,N/A,455167,Shelley Duncan,OF,sfbb_playeridmap
8074,John Lannan,NYM,458709,John Lannan,P,sfbb_playeridmap
8075,Aaron Laffey,ARI,444836,Aaron Laffey,P,sfbb_playeridmap
8076,Joe Thatcher,N/A,491159,Joe Thatcher,P,sfbb_playeridmap
8080,Justin Upton,N/A,457708,Justin Upton,DH,sfbb_playeridmap
8082,Brandon Moss,N/A,461235,Brandon Moss,DH,sfbb_playeridmap
8084,Joba Chamberlain,N/A,501955,Joba Chamberlain,P,sfbb_playeridmap
8090,Clay Buchholz,N/A,453329,Clay Buchholz,P,sfbb_playeridmap
8091,Jair Jurrjens,N/A,457453,Jair Jurrjens,P,sfbb_playeridmap
8099,Ian Kennedy,TEX,453178,Ian Kennedy,P,sfbb_playeridmap
8101,Rob Johnson,N/A,453531,Rob Johnson,C,sfbb_playeridmap
8106,Felipe Paulino,N/A,462956,Felipe Paulino,P,sfbb_playeridmap
8109,Chris Volstad,N/A,458690,Chris Volstad,P,sfbb_playeridmap
8111,Alberto Gonzalez,N/A,471868,Alberto Gonzalez,2B,sfbb_playeridmap
8112,Emilio Bonifacio,WAS,466988,Emilio Bonifacio,OF,sfbb_playeridmap
8116,Nyjer Morgan,N/A,460579,Nyjer Morgan,OF,sfbb_playeridmap
8117,Steve Pearce,BOS,456665,Steve Pearce,1B,sfbb_playeridmap
8120,Nick Blackburn,N/A,448147,Nick Blackburn,P,sfbb_playeridmap
8123,Ross Detwiler,CIN,446321,Ross Detwiler,P,sfbb_playeridmap
8124,Justin Maxwell,N/A,452239,Justin Maxwell,OF,sfbb_playeridmap
8127,Ryan Hanigan,N/A,452672,Ryan Hanigan,C,sfbb_playeridmap
8133,Sam Fuld,N/A,453539,Sam Fuld,OF,sfbb_playeridmap
8134,Luis Mendoza,N/A,434669,Luis Mendoza,P,sfbb_playeridmap
8140,Armando Galarraga,N/A,451482,Armando Galarraga,P,sfbb_playeridmap
8141,Jerry Blevins,NYM,460283,Jerry Blevins,P,sfbb_playeridmap
8144,Seth Smith,N/A,452234,Seth Smith,OF,sfbb_playeridmap
8145,Justin Ruggiano,N/A,448605,Justin Ruggiano,OF,sfbb_playeridmap
8151,Evan Meek,N/A,457425,Evan Meek,P,sfbb_playeridmap
8157,Wesley Wright,N/A,449079,Wesley Wright,P,sfbb_playeridmap
8160,Randy Wells,N/A,448694,Randy Wells,P,sfbb_playeridmap
8165,Kosuke Fukudome,N/A,493120,Kosuke Fukudome,OF,sfbb_playeridmap
8167,Hiroki Kuroda,N/A,493133,Hiroki Kuroda,P,sfbb_playeridmap
8168,Jayson Nix,N/A,434624,Jayson Nix,3B,sfbb_playeridmap
8169,Alexei Ramirez,N/A,493351,Alexei Ramirez,SS,sfbb_playeridmap
8171,Jay Bruce,NYY,457803,Jay Bruce,1B,sfbb_playeridmap
8172,Johnny Cueto,MIA,456501,Johnny Cueto,P,sfbb_playeridmap
8174,Wade Davis,N/A,451584,Wade Davis,P,sfbb_playeridmap
8175,David Price,N/A,456034,David Price,P,sfbb_playeridmap
8176,Jake McGee,SF,459429,Jake McGee,P,sfbb_playeridmap
8177,Brian Duensing,CHC,488846,Brian Duensing,P,sfbb_playeridmap
8179,Gio Gonzalez,MIA,461829,Gio Gonzalez,P,sfbb_playeridmap
8180,Clayton Kershaw,LAD,477132,Clayton Kershaw,P,sfbb_playeridmap
8182,Matt Harrison,N/A,457448,Matt Harrison,P,sfbb_playeridmap
8184,Collin Balester,N/A,444446,Collin Balester,P,sfbb_playeridmap
8185,Carlos Carrasco,ATL,471911,Carlos Carrasco,P,sfbb_playeridmap
8187,Brent Lillibridge,N/A,452121,Brent Lillibridge,OF,sfbb_playeridmap
8188,Jordan Schafer,N/A,457788,Jordan Schafer,P,sfbb_playeridmap
8190,Colby Rasmus,N/A,458675,Colby Rasmus,OF,sfbb_playeridmap
8191,Nolan Reimold,N/A,460099,Nolan Reimold,OF,sfbb_playeridmap
8193,Max Scherzer,TOR,453286,Max Scherzer,P,sfbb_playeridmap
8194,Justin Masterson,N/A,475416,Justin Masterson,P,sfbb_playeridmap
8200,Jed Lowrie,ATH,476704,Jed Lowrie,DH,sfbb_playeridmap
8202,Kyle McClellan,N/A,449072,Kyle McClellan,P,sfbb_playeridmap
8204,Elliot Johnson,N/A,471107,Elliot Johnson,OF,sfbb_playeridmap
8207,Darren O'Day,N/A,503285,Darren O'Day,P,sfbb_playeridmap
8209,Blake DeWitt,N/A,455088,Blake DeWitt,3B,sfbb_playeridmap
8213,Denard Span,N/A,452655,Denard Span,OF,sfbb_playeridmap
8214,Brian Bixler,N/A,444448,Brian Bixler,2B,sfbb_playeridmap
8215,Burke Badenhop,N/A,488674,Burke Badenhop,P,sfbb_playeridmap
8224,Sean Rodriguez,N/A,446481,Sean Rodriguez,2B,sfbb_playeridmap
8228,Cory Wade,N/A,460677,Cory Wade,P,sfbb_playeridmap
8230,Bobby Korecky,N/A,445090,Bobby Korecky,P,sfbb_playeridmap
8231,Jose Arredondo,N/A,461766,Jose Arredondo,P,sfbb_playeridmap
8232,Bobby Wilson,DET,435064,Bobby Wilson,C,sfbb_playeridmap
8235,Jonathan Herrera,N/A,468406,Jonathan Herrera,2B,sfbb_playeridmap
8239,Matt Joyce,N/A,459964,Matt Joyce,DH,sfbb_playeridmap
8245,Paul Janish,N/A,457926,Paul Janish,SS,sfbb_playeridmap
8250,Gregorio Petit,PHI,463610,Gregorio Petit,2B,sfbb_playeridmap
8251,Chris Perez,N/A,453198,Chris Perez,P,sfbb_playeridmap
8255,Tim Dillard,TEX,457422,Tim Dillard,P,sfbb_playeridmap
8260,Mike Aviles,N/A,449107,Mike Aviles,SS,sfbb_playeridmap
8261,Joe Mather,N/A,458628,Joe Mather,OF,sfbb_playeridmap
8262,Brad Ziegler,ARI,446899,Brad Ziegler,P,sfbb_playeridmap
8268,Mitchell Boggs,N/A,459939,Mitchell Boggs,P,sfbb_playeridmap
8270,Charlie Morton,DET,450203,Charlie Morton,P,sfbb_playeridmap
8281,Jeff Samardzija,SF,502188,Jeff Samardzija,P,sfbb_playeridmap
8282,Sergio Romo,SF,489265,Sergio Romo,P,sfbb_playeridmap
8285,Chris Davis,BAL,448801,Chris Davis,1B,sfbb_playeridmap
8287,David Robertson,PHI,502085,David Robertson,P,sfbb_playeridmap
8288,Roger Bernadina,N/A,465668,Roger Bernadina,OF,sfbb_playeridmap
8289,Brett Gardner,N/A,458731,Brett Gardner,OF,sfbb_playeridmap
8292,R.J. Swindle,N/A,449881,R.J. Swindle,P,sfbb_playeridmap
8294,Nick Hundley,ATH,460026,Nick Hundley,C,sfbb_playeridmap
8297,John Baker,N/A,434633,John Baker,C,sfbb_playeridmap
8300,Jaime Garcia,N/A,448802,Jaime Garcia,P,sfbb_playeridmap
8304,Travis Snider,ARI,501983,Travis Snider,OF,sfbb_playeridmap
8306,Taylor Teagarden,N/A,460003,Taylor Teagarden,C,sfbb_playeridmap
8309,Clayton Richard,TOR,453385,Clayton Richard,P,sfbb_playeridmap
8311,Scott Richmond,N/A,446341,Scott Richmond,P,sfbb_playeridmap
8312,Tommy Hunter,NYM,488984,Tommy Hunter,P,sfbb_playeridmap
8314,Daniel Murphy,COL,502517,Daniel Murphy,1B,sfbb_playeridmap
8320,Adam Rosales,N/A,489267,Adam Rosales,1B,sfbb_playeridmap
8321,Chris Getz,N/A,460051,Chris Getz,2B,sfbb_playeridmap
8323,Chris Dickerson,N/A,447736,Chris Dickerson,OF,sfbb_playeridmap
8324,Cliff Pennington,N/A,460060,Cliff Pennington,3B,sfbb_playeridmap
8326,Pablo Sandoval,BOS,467055,Pablo Sandoval,DH,sfbb_playeridmap
8329,Marco Estrada,ATH,462136,Marco Estrada,P,sfbb_playeridmap
8333,Jonathon Niese,NYY,477003,Jon Niese,P,sfbb_playeridmap
8334,Jesse Chavez,TEX,445926,Jesse Chavez,P,sfbb_playeridmap
8335,Andrew Carpenter,N/A,502165,Andrew Carpenter,P,sfbb_playeridmap
8336,Alfredo Aceves,N/A,469686,Alfredo Aceves,P,sfbb_playeridmap
8338,Bobby Parnell,N/A,458730,Bobby Parnell,P,sfbb_playeridmap
8340,Will Venable,N/A,461416,Will Venable,OF,sfbb_playeridmap
8341,Michael Bowden,N/A,476601,Michael Bowden,P,sfbb_playeridmap
8344,Alcides Escobar,WAS,444876,Alcides Escobar,SS,sfbb_playeridmap
8345,Mat Gamel,N/A,451143,Mat Gamel,1B,sfbb_playeridmap
8348,Jim Miller,N/A,461848,Jim Miller,P,sfbb_playeridmap
8350,Phil Coke,N/A,457435,Phil Coke,P,sfbb_playeridmap
8351,Jose Mijares,N/A,467726,Jose Mijares,P,sfbb_playeridmap
8353,Wade LeBlanc,N/A,453281,Wade LeBlanc,P,sfbb_playeridmap
8356,Lou Marson,N/A,453974,Lou Marson,C,sfbb_playeridmap
8358,James McDonald,N/A,457428,James McDonald,P,sfbb_playeridmap
8359,Casey McGehee,N/A,431171,Casey McGehee,3B,sfbb_playeridmap
8360,Justin Thomas,N/A,476206,Justin Thomas,P,sfbb_playeridmap
8361,Luis Valbuena,N/A,472528,Luis Valbuena,3B,sfbb_playeridmap
8362,Edwin Maysonet,N/A,446474,Edwin Maysonet,2B,sfbb_playeridmap
8363,Kila Ka'aihue,N/A,451500,Kila Ka'aihue,1B,sfbb_playeridmap
8365,Luis Cruz,N/A,458501,Luis Cruz,SS,sfbb_playeridmap
8368,John Jaso,N/A,444379,John Jaso,OF,sfbb_playeridmap
8369,Jason Motte,N/A,435400,Jason Motte,P,sfbb_playeridmap
8370,Dexter Fowler,TOR,451594,Dexter Fowler,OF,sfbb_playeridmap
8371,Josh Outman,ATL,489189,Josh Outman,P,sfbb_playeridmap
8373,A.J. Ellis,N/A,454560,A.J. Ellis,C,sfbb_playeridmap
8377,Jason Bourgeois,N/A,430652,Jason Bourgeois,OF,sfbb_playeridmap
8378,Conor Gillaspie,N/A,543216,Conor Gillaspie,3B,sfbb_playeridmap
8380,Kevin Jepsen,N/A,448178,Kevin Jepsen,P,sfbb_playeridmap
8385,Gaby Sanchez,N/A,459991,Gaby Sanchez,1B,sfbb_playeridmap
8387,Francisco Cervelli,MIA,465041,Francisco Cervelli,C,sfbb_playeridmap
8392,Junichi Tazawa,CHC,547749,Junichi Tazawa,P,sfbb_playeridmap
8394,Koji Uehara,N/A,493157,Koji Uehara,P,sfbb_playeridmap
8395,Matt Wieters,STL,446308,Matt Wieters,C,sfbb_playeridmap
8396,Matt LaPorta,N/A,453181,Matt LaPorta,OF,sfbb_playeridmap
8397,Tommy Hanson,N/A,462102,Tommy Hanson,P,sfbb_playeridmap
8398,Dayan Viciedo,N/A,493364,Dayan Viciedo,OF,sfbb_playeridmap
8399,Eric Young,N/A,458913,Eric Young,OF,sfbb_playeridmap
8400,Jordan Zimmermann,MIL,519455,Jordan Zimmermann,P,sfbb_playeridmap
8401,Elvis Andrus,CHW,462101,Elvis Andrus,2B,sfbb_playeridmap
8402,David Freese,LAD,501896,David Freese,1B,sfbb_playeridmap
8404,Jason Donald,N/A,453228,Jason Donald,SS,sfbb_playeridmap
8405,Neftali Feliz,SEA,491703,Neftali Feliz,P,sfbb_playeridmap
8406,Derek Holland,BOS,502706,Derek Holland,P,sfbb_playeridmap
8407,Lars Anderson,N/A,502249,Lars Anderson,1B,sfbb_playeridmap
8408,Fernando Martinez,N/A,494686,Fernando Martinez,OF,sfbb_playeridmap
8409,Brett Anderson,N/A,474463,Brett Anderson,P,sfbb_playeridmap
8410,Trevor Cahill,N/A,502239,Trevor Cahill,P,sfbb_playeridmap
8411,Chris Tillman,N/A,501957,Chris Tillman,P,sfbb_playeridmap
8412,Austin Jackson,N/A,457706,Austin Jackson,OF,sfbb_playeridmap
8413,Kyle Blanks,N/A,452035,Kyle Blanks,1B,sfbb_playeridmap
8414,Jarrod Parker,N/A,519105,Jarrod Parker,P,sfbb_playeridmap
8415,Jeremy Hellickson,WAS,476451,Jeremy Hellickson,P,sfbb_playeridmap
8416,Brett Wallace,SD,477165,Brett Wallace,3B,sfbb_playeridmap
8417,David Huff,N/A,453307,David Huff,P,sfbb_playeridmap
8418,Brian Matusz,N/A,451085,Brian Matusz,P,sfbb_playeridmap
8419,Rick Porcello,NYM,519144,Rick Porcello,P,sfbb_playeridmap
8420,Brad Mills,N/A,502166,Brad Mills,P,sfbb_playeridmap
8422,Gordon Beckham,DET,493596,Gordon Beckham,2B,sfbb_playeridmap
8424,Ricky Romero,TOR,460069,Ricky Romero,P,sfbb_playeridmap
